; GUNUNG KIDUL;;GEDANGSARI;3; Watugajah;278;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;GEDANGSARI;4; Sampang;279;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;GEDANGSARI;5; Serut;280;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;GEDANGSARI;6; Ngalang;281;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;GEDANGSARI;7; Tegalrejo;282;AMAN;AMAN;;;;;
; GUNUNG KIDUL;15;SAPTOSARI;1; Krambilsawit;283;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SAPTOSARI;2; Ngloro;284;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SAPTOSARI;3; Jetis;285;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SAPTOSARI;4; Kepek;286;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;SAPTOSARI;5; Kanigoro;287;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SAPTOSARI;6; Monggol;288;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;SAPTOSARI;7; Planjan;289;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;16;GIRISUBO;1; Balong;290;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;GIRISUBO;2; Jepitu;291;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;GIRISUBO;3; Karangawen;292;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;GIRISUBO;4; Nglindur;293;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;GIRISUBO;5; Jerukwudel;294;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;GIRISUBO;6; Tileng;295;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;GIRISUBO;7; Pucung;296;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;GIRISUBO;8; Songbanyu;297;AMAN;AMAN;;;;;
; GUNUNG KIDUL;17;TANJUNGSARI;1; Hargosari;298;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;TANJUNGSARI;2; Kemiri;299;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;TANJUNGSARI;3; Kemadang;300;SIAGA;SIAGA;;;;;
; GUNUNG KIDUL;;TANJUNGSARI;4; Banjarejo;301;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;TANJUNGSARI;5; Ngestirejo;302;AMAN;AMAN;;;;;
; GUNUNG KIDUL;18;PURWOSARI;1; Giripurwo;303;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PURWOSARI;2; Giricahyo;304;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PURWOSARI;3; Girijati;305;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PURWOSARI;4; Giriasih;306;AMAN;AMAN;;;;;
; GUNUNG KIDUL;;PURWOSARI;5; Giritirto;307;AMAN;AMAN;;;;;
4; SLEMAN;1;GAMPING;1; Balecatur;308;SIAGA;SIAGA;;;;;
; SLEMAN;;GAMPING;2; Ambarketawang;309;AMAN;AMAN;;;;;
; SLEMAN;;GAMPING;3; Banyuraden;310;WASPADA;SIAGA;" Bersinar; IBM; PSM";1;1;1;1
; SLEMAN;;GAMPING;4; Nogotirto;311;SIAGA;SIAGA;;;;;
; SLEMAN;;GAMPING;5; Trihanggo;312;AMAN;AMAN;;;;;
; SLEMAN;2;GODEAN;1; Sidorejo;313;AMAN;AMAN;;;;;
; SLEMAN;;GODEAN;2; Sidoluhur;314;AMAN;AMAN;;;;;
; SLEMAN;;GODEAN;3; Sidomulyo;315;AMAN;AMAN;;;;;
; SLEMAN;;GODEAN;4; Sidoagung;316;SIAGA;SIAGA;;;;;
; SLEMAN;;GODEAN;5; Sidokarto;317;SIAGA;SIAGA;;;;;
; SLEMAN;;GODEAN;6; Sidoarum;318;AMAN;AMAN;;;;;
; SLEMAN;;GODEAN;7; Sidomoyo;319;AMAN;AMAN;;;;;
; SLEMAN;3;MOYUDAN;1; Sumberahayu;320;AMAN;AMAN;;;;;
; SLEMAN;;MOYUDAN;2; Sumbersari;321;AMAN;AMAN;;;;;
; SLEMAN;;MOYUDAN;3; Sumberagung;322;AMAN;AMAN;;;;;
; SLEMAN;;MOYUDAN;4; Sumberarum;323;SIAGA;SIAGA;;;;;
; SLEMAN;4;MINGGIR;1; Sendangarum;324;AMAN;AMAN;;;;;
; SLEMAN;;MINGGIR;2; Sendangmulyo;325;SIAGA;SIAGA;;;;;
; SLEMAN;;MINGGIR;3; Sendangagung;326;AMAN;AMAN;;;;;
; SLEMAN;;MINGGIR;4; Sendangsari;327;SIAGA;SIAGA;;;;;
; SLEMAN;;MINGGIR;5; Sendangrejo;328;AMAN;AMAN;;;;;
; SLEMAN;5;SAYEGAN;1; Margoluwih;329;AMAN;AMAN;;;;;
; SLEMAN;;SAYEGAN;2; Margodadi;330;SIAGA;SIAGA;;;;;
; SLEMAN;;SAYEGAN;3; Margokaton;331;AMAN;AMAN;;;;;
; SLEMAN;;SAYEGAN;4; Margomulyo;332;WASPADA;WASPADA;;;;;
; SLEMAN;;SAYEGAN;5; Margoagung;333;SIAGA;SIAGA;;;;;
; SLEMAN;6;MLATI;1; Sinduadi;334;WASPADA;WASPADA;;;;;
; SLEMAN;;MLATI;2; Sendangadi;335;SIAGA;SIAGA;;;;;
; SLEMAN;;MLATI;3; Tlogoadi;336;WASPADA;SIAGA;" Bersinar; PSM";1;1;;1
; SLEMAN;;MLATI;4; Tirtoadi;337;AMAN;AMAN;;;;;
; SLEMAN;;MLATI;5; Sumberadi;338;AMAN;AMAN;;;;;
; SLEMAN;7;DEPOK;1; Caturtunggal;339;WASPADA;WASPADA;;;;;
; SLEMAN;;DEPOK;2; Maguwoharjo;340;WASPADA;WASPADA;;;;;
; SLEMAN;;DEPOK;3; Condongcatur;341;SIAGA;SIAGA;;;;;
; SLEMAN;8;BERBAH;1; Sendangtirto;342;AMAN;AMAN;;;;;
; SLEMAN;;BERBAH;2; Tegaltirto;343;AMAN;AMAN;;;;;
; SLEMAN;;BERBAH;3; Kalitirto;344;SIAGA;SIAGA;;;;;
; SLEMAN;;BERBAH;4; Jogotirto;345;AMAN;AMAN;;;;;
; SLEMAN;9;PRAMBANAN;1; Sumberharjo;346;AMAN;AMAN;;;;;
; SLEMAN;;PRAMBANAN;2; Wukirharjo;347;AMAN;AMAN;;;;;
; SLEMAN;;PRAMBANAN;3; Gayamharjo;348;AMAN;AMAN;;;;;
; SLEMAN;;PRAMBANAN;4; Sambirejo;349;AMAN;AMAN;;;;;
; SLEMAN;;PRAMBANAN;5; Madurejo;350;AMAN;AMAN;;;;;
; SLEMAN;;PRAMBANAN;6; Bokoharjo;351;AMAN;AMAN;;;;;
; SLEMAN;10;KALASAN;1; Purwomartani;352;SIAGA;SIAGA;;;;;
; SLEMAN;;KALASAN;2; Tirtomartani;353;SIAGA;SIAGA;;;;;
; SLEMAN;;KALASAN;3; Tamanmartani;354;WASPADA;WASPADA;;;;;
; SLEMAN;;KALASAN;4; Selomartani;355;AMAN;AMAN;;;;;
; SLEMAN;11;NGEMPLAK;1; Sindumartani;356;AMAN;AMAN;;;;;
; SLEMAN;;NGEMPLAK;2; Bimomartani;357;AMAN;AMAN;;;;;
; SLEMAN;;NGEMPLAK;3; Widodomartani;358;AMAN;AMAN;;;;;
; SLEMAN;;NGEMPLAK;4; Wedomartani;359;WASPADA;SIAGA;" Bersinar; IBM; PSM";1;1;1;1
; SLEMAN;;NGEMPLAK;5; Umbulmartani;360;AMAN;AMAN;;;;;
; SLEMAN;12;NGAGLIK;1; Sariharjo;361;WASPADA;WASPADA;;;;;
; SLEMAN;;NGAGLIK;2; Minomartani;362;AMAN;AMAN;;;;;
; SLEMAN;;NGAGLIK;3; Sinduharjo;363;WASPADA;WASPADA;;;;;
; SLEMAN;;NGAGLIK;4; Sukoharjo;364;AMAN;AMAN;;;;;
; SLEMAN;;NGAGLIK;5; Sardonoharjo;365;SIAGA;SIAGA;;;;;
; SLEMAN;;NGAGLIK;6; Donoharjo;366;AMAN;AMAN;;;;;
; SLEMAN;13;SLEMAN;1; Caturharjo;367;AMAN;AMAN;;;;;
; SLEMAN;;SLEMAN;2; Triharjo;368;AMAN;AMAN;;;;;
; SLEMAN;;SLEMAN;3;  Tridadi;369;WASPADA;WASPADA;;;;;
; SLEMAN;;SLEMAN;4; Pandowoharjo;370;SIAGA;SIAGA;;;;;
; SLEMAN;;SLEMAN;5; Trimulyo;371;AMAN;AMAN;;;;;
; SLEMAN;14;TEMPEL;1; Banyurejo;372;SIAGA;SIAGA;;;;;
; SLEMAN;;TEMPEL;2; Tambakrejo;373;AMAN;AMAN;;;;;
; SLEMAN;;TEMPEL;3; Sumbirejo;374;SIAGA;SIAGA;;;;;
; SLEMAN;;TEMPEL;4; Pondokrejo;375;AMAN;AMAN;;;;;
; SLEMAN;;TEMPEL;5; Mororejo;376;AMAN;AMAN;;;;;
; SLEMAN;;TEMPEL;6; Margorejo;377;AMAN;AMAN;;;;;
; SLEMAN;;TEMPEL;7; Lumbungrejo;378;AMAN;AMAN;;;;;
; SLEMAN;;TEMPEL;8; Merdikorejo;379;SIAGA;SIAGA;;;;;
; SLEMAN;15;TURI;1; Bangunkerto;380;SIAGA;SIAGA;;;;;
; SLEMAN;;TURI;2; Donokerto;381;AMAN;AMAN;;;;;
; SLEMAN;;TURI;3; Girikerto;382;AMAN;AMAN;;;;;
; SLEMAN;;TURI;4; Wonokerto;383;SIAGA;SIAGA;;;;;
; SLEMAN;16;PAKEM;1; Purwobinangun;384;SIAGA;SIAGA;;;;;
; SLEMAN;;PAKEM;2; Candibinangun;385;AMAN;AMAN;;;;;
; SLEMAN;;PAKEM;3; Harjobinangun;386;AMAN;AMAN;;;;;
; SLEMAN;;PAKEM;4; Pakembinangun;387;AMAN;AMAN;;;;;
; SLEMAN;;PAKEM;5; Hargobinangun;388;AMAN;AMAN;;;;;
; SLEMAN;17;CANGKRINGAN;1; Argomulyo;389;AMAN;AMAN;;;;;
; SLEMAN;;CANGKRINGAN;2; Wukirsari;390;AMAN;AMAN;;;;;
; SLEMAN;;CANGKRINGAN;3; Glagaharjo;391;AMAN;AMAN;;;;;
; SLEMAN;;CANGKRINGAN;4; Kepuharjo;392;AMAN;AMAN;;;;;
; SLEMAN;;CANGKRINGAN;5; Umbulharjo;393;AMAN;AMAN;;;;;
5;KOTA YOGYAKARTA;1;TEGALREJO;1; Kricak;394;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;TEGALREJO;2; Karangwaru;395;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;TEGALREJO;3; Tegalrejo;396;WASPADA;SIAGA;" Bersinar;  IBM";1;;1;1
;KOTA YOGYAKARTA;;TEGALREJO;4; Benner;397;WASPADA;SIAGA;" Bersinar;IBM";1;;1;1
;KOTA YOGYAKARTA;2;JETIS;1; Bumijo;398;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;JETIS;2; Cokrodiningratan;399;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;JETIS;3; Gowongan;400;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;3;GONDOKUSUMAN;1; Demangan;401;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;GONDOKUSUMAN;2; Kotabaru;402;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;GONDOKUSUMAN;3; Klitren;403;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;GONDOKUSUMAN;4; Baciro;404;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;GONDOKUSUMAN;5; Terban;405;WASPADA;WASPADA;;;;;
;KOTA YOGYAKARTA;4;DANUREJAN;1; Suryatmajan;406;AMAN;AMAN;;;;;
;KOTA YOGYAKARTA;;DANUREJAN;2; Tegalpanggung;407;AMAN;AMAN;;;;;
;KOTA YOGYAKARTA;;DANUREJAN;3; Bausasran;408;AMAN;AMAN;;;;;
;KOTA YOGYAKARTA;5;GEDONGTENGEN;1; Sosromenduran;409;AMAN;AMAN;;;;;
;KOTA YOGYAKARTA;;GEDONGTENGEN;2; Pringgokusuman;410;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;6;NGAMPILAN;1; Ngampilan;411;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;NGAMPILAN;2; Notoprajan;412;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;7;WIROBRAJAN;1; Pakuncen;413;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;WIROBRAJAN;2; Wirobrajan;414;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;WIROBRAJAN;3; Patangpuluhan;415;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;8;MANTRIJERON;1; Gedongkiwo;416;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;MANTRIJERON;2; Suryodiningratan;417;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;MANTRIJERON;3; Mantrijeron;418;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;9;KRATON;1; Patehan;419;AMAN;AMAN;;;;;
;KOTA YOGYAKARTA;;KRATON;2; Panembahan;420;AMAN;AMAN;;;;;
;KOTA YOGYAKARTA;;KRATON;3; Kadipaten;421;AMAN;AMAN;;;;;
;KOTA YOGYAKARTA;10;GONDOMANAN;1; Ngupasan;422;AMAN;AMAN;;;;;
;KOTA YOGYAKARTA;;GONDOMANAN;2; Prawirodirjan;423;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;11;PAKUALAMAN;1; Purwokinanti;424;AMAN;AMAN;;;;;
;KOTA YOGYAKARTA;;PAKUALAMAN;2; Gunungketur;425;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;12;MERGANGSAN;1; Keparakan;426;WASPADA;SIAGA;" Bersinar; IBM";1;;1;1
;KOTA YOGYAKARTA;;MERGANGSAN;2; Wirogunan ;427;WASPADA;WASPADA;;;;;
;KOTA YOGYAKARTA;;MERGANGSAN;3; Brontokusuman;428;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;13;UMBULHARJO;1; Semaki ;429;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;UMBULHARJO;2; Muja  Muju ;430;AMAN;AMAN;;;;;
;KOTA YOGYAKARTA;;UMBULHARJO;3; Tahunan;431;AMAN;AMAN;;;;;
;KOTA YOGYAKARTA;;UMBULHARJO;4;Warungboto ;432;AMAN;AMAN;;;;;
;KOTA YOGYAKARTA;;UMBULHARJO;5; Pandeyan ;433;WASPADA;WASPADA;;;;;
;KOTA YOGYAKARTA;;UMBULHARJO;6; Sorosutan;434;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;UMBULHARJO;7; Giwangan ;435;WASPADA;WASPADA;;;;;
;KOTA YOGYAKARTA;14;KOTAGEDE;1; Rejowinangun;436;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;KOTAGEDE;2; Prenggan;437;SIAGA;SIAGA;;;;;
;KOTA YOGYAKARTA;;KOTAGEDE;3; Purbayan;438;SIAGA;SIAGA;;;;;
